Source,Type,Target,Weight
colombine,Undirected,pierrot,5
colombine,Undirected,arlequin,3
colombine,Undirected,mezzetin,5
colombine,Undirected,octave,3
colombine,Undirected,geronte,2
colombine,Undirected,scaramouche,2
colombine,Undirected,leandre,1
colombine,Undirected,le-docteur,1
colombine,Undirected,isabelle,1
colombine,Undirected,leonore,1
pierrot,Undirected,arlequin,4
pierrot,Undirected,mezzetin,4
pierrot,Undirected,scaramouche,5
pierrot,Undirected,leandre,3
pierrot,Undirected,isabelle,2
pierrot,Undirected,geronte,2
pierrot,Undirected,le-docteur,1
pierrot,Undirected,octave,2
pierrot,Undirected,leonore,1
pierrot,Undirected,la-chanteuse,1
arlequin,Undirected,le-docteur,9
arlequin,Undirected,le-crocheteur,1
arlequin,Undirected,isabelle,8
arlequin,Undirected,leandre,4
arlequin,Undirected,geronte,9
arlequin,Undirected,leonore,5
arlequin,Undirected,octave,5
arlequin,Undirected,scaramouche,4
arlequin,Undirected,mezzetin,4
arlequin,Undirected,la-chanteuse,1
geronte,Undirected,le-docteur,14
geronte,Undirected,mezzetin,5
geronte,Undirected,octave,6
geronte,Undirected,le-geolier,1
geronte,Undirected,leonore,4
geronte,Undirected,isabelle,7
geronte,Undirected,scaramouche,5
geronte,Undirected,leandre,1
le-docteur,Undirected,le-crocheteur,1
le-docteur,Undirected,leandre,4
le-docteur,Undirected,isabelle,10
le-docteur,Undirected,le-geolier,1
le-docteur,Undirected,octave,4
le-docteur,Undirected,scaramouche,4
le-docteur,Undirected,mezzetin,3
le-docteur,Undirected,leonore,2
scaramouche,Undirected,leandre,8
scaramouche,Undirected,isabelle,7
scaramouche,Undirected,octave,4
scaramouche,Undirected,leonore,2
scaramouche,Undirected,mezzetin,4
scaramouche,Undirected,la-chanteuse,1
leandre,Undirected,isabelle,8
leandre,Undirected,octave,2
leandre,Undirected,leonore,2
leandre,Undirected,mezzetin,1
octave,Undirected,mezzetin,9
octave,Undirected,leonore,7
octave,Undirected,isabelle,4
octave,Undirected,la-chanteuse,1
mezzetin,Undirected,leonore,3
mezzetin,Undirected,isabelle,2
mezzetin,Undirected,la-chanteuse,1
isabelle,Undirected,leonore,3
